dataset,dataset_name,window_id,start_s,end_s,sample_rows,frame_count,vehicle_count,density_veh_per_m,flow_veh_per_s,mean_speed_kmh,std_speed_kmh,speed_ratio,mean_abs_acc,std_acc,mean_headway_s,min_headway_s,mean_space_gap_m,headway_sample_count,acceleration_interference,mgti,lane_change_count,lane_change_rate,hbb_occupancy,obb_occupancy,occupancy_reduction,hbb_hfgo_occupancy,hfgo_occupancy,hfgo_occupancy_reduction,hbb_grid_active_mean,obb_grid_active_mean,grid_active_reduction,hbb_grid_entropy_mean,obb_grid_entropy_mean,grid_entropy_reduction,hbb_grid_peak_frac_mean,obb_grid_peak_frac_mean,grid_peak_gain,sgt_hfgo,direction_fluctuation,theta_conf_mean
pkdd8,PKDD-8,918,920.000,925.000,2130,150,19,0.067857,3.800000,60.780994,18.948400,0.759762,0.221263,0.299375,4.155054,1.547413,74.161133,928,0.299375,-0.6925989389419556,0,0.000000,0.00491819,0.00491819,0.00000000,0.00491819,0.00484255,0.01537818,1.239344,1.242155,-0.002268,0.034300,0.032202,0.061159,0.928702,0.939632,0.010930,0.00230660,1.87897226,0.985035
pkdd8,PKDD-8,919,921.000,926.000,2135,150,18,0.064286,3.600000,61.196590,18.958580,0.764957,0.204339,0.291820,4.015618,1.489523,74.143143,935,0.291820,-0.8977382183074951,0,0.000000,0.00479309,0.00479309,-0.00000021,0.00479309,0.00471680,0.01591537,1.251314,1.253225,-0.001527,0.035774,0.033426,0.065633,0.925675,0.937614,0.011939,0.00219535,1.73093680,0.984520
pkdd8,PKDD-8,920,922.000,927.000,2093,150,17,0.060714,3.400000,61.226738,19.085379,0.765334,0.197612,0.287209,3.632953,1.410975,69.463394,893,0.287209,-1.3487350940704346,0,0.000000,0.00465656,0.00465656,-0.00000011,0.00465656,0.00458038,0.01635792,1.246595,1.248055,-0.001170,0.035312,0.033005,0.065310,0.926250,0.938118,0.011868,0.00232503,1.60795210,0.985117
pkdd8,PKDD-8,921,923.000,928.000,2056,150,16,0.057143,3.200000,61.307491,19.138334,0.766344,0.186712,0.270926,3.322295,1.333274,65.381432,874,0.270926,-1.7256414890289307,0,0.000000,0.00445034,0.00445034,0.00000023,0.00445034,0.00437463,0.01701274,1.251762,1.254280,-0.002011,0.036497,0.034300,0.060193,0.923310,0.935022,0.011711,0.00236546,1.53185945,0.990483
pkdd8,PKDD-8,922,924.000,929.000,1986,150,16,0.057143,3.200000,61.362614,19.335238,0.767033,0.187041,0.272014,3.198239,1.241526,63.325905,834,0.272014,-1.8779205083847046,0,0.000000,0.00414857,0.00414857,0.00000062,0.00414857,0.00407235,0.01837190,1.247456,1.249598,-0.001717,0.035970,0.033589,0.066192,0.923968,0.936658,0.012690,0.00233110,1.48501562,0.987467
pkdd8,PKDD-8,923,925.000,930.000,1867,150,15,0.053571,3.000000,61.310200,19.747339,0.766377,0.184965,0.268351,2.824575,1.146543,56.088329,771,0.268351,-2.3212890625,0,0.000000,0.00380881,0.00380881,0.00000027,0.00380881,0.00373268,0.01998876,1.262609,1.264928,-0.001837,0.038276,0.035684,0.067728,0.919134,0.932937,0.013803,0.00223417,1.53227040,0.988261
pkdd8,PKDD-8,924,926.000,931.000,1725,150,15,0.053571,3.000000,60.870838,20.256851,0.760885,0.194387,0.269755,2.402470,1.026093,47.889656,660,0.269755,-2.7708113193511963,0,0.000000,0.00356393,0.00356392,0.00000043,0.00356393,0.00348794,0.02131965,1.257090,1.260173,-0.002452,0.037860,0.035123,0.072294,0.919705,0.934313,0.014608,0.00229478,1.61624766,0.988625
pkdd8,PKDD-8,925,927.000,932.000,1622,150,14,0.050000,2.800000,60.794441,20.741270,0.759931,0.204161,0.280419,2.291793,0.889382,45.632259,587,0.280419,-2.915060520172119,0,0.000000,0.00338454,0.00338454,0.00000030,0.00338454,0.00330900,0.02231857,1.267442,1.271318,-0.003058,0.039204,0.036294,0.074236,0.916732,0.932248,0.015516,0.00254597,1.75837799,0.988954
pkdd8,PKDD-8,926,928.000,933.000,1548,150,15,0.053571,3.000000,60.866676,21.141712,0.760833,0.223505,0.306118,2.955137,0.730491,57.552296,525,0.306118,-2.1643455028533936,0,0.000000,0.00338377,0.00338377,0.00000023,0.00338377,0.00330851,0.02224348,1.269107,1.271034,-0.001518,0.039166,0.036164,0.076633,0.917243,0.932965,0.015723,0.00244515,1.85310245,0.989884
pkdd8,PKDD-8,927,929.000,934.000,1557,150,17,0.060714,3.400000,61.235424,21.184355,0.765443,0.252053,0.336752,4.032418,0.597063,78.427414,534,0.336752,-0.9493491649627686,3,0.176471,0.00349751,0.00349751,-0.00000015,0.00349751,0.00342249,0.02144978,1.259214,1.261671,-0.001951,0.037908,0.035202,0.071385,0.919551,0.934045,0.014494,0.00232276,1.92161512,0.995577
pkdd8,PKDD-8,928,930.000,935.000,1628,150,17,0.060714,3.400000,61.645271,20.833565,0.770566,0.261718,0.348376,5.475958,0.597063,105.942139,579,0.348376,0.6306822299957275,3,0.176471,0.00363283,0.00363284,-0.00000021,0.00363283,0.00355800,0.02060036,1.261330,1.264273,-0.002333,0.037796,0.035305,0.065899,0.920030,0.933470,0.013440,0.00226996,1.91861166,0.994968
pkdd8,PKDD-8,929,931.000,936.000,1699,150,18,0.064286,3.600000,62.424099,20.638298,0.780301,0.239828,0.330764,5.930455,0.597063,114.190277,649,0.330764,1.1057636737823486,3,0.166667,0.00364479,0.00364479,-0.00000049,0.00364479,0.00356976,0.02058573,1.255096,1.257426,-0.001856,0.036891,0.034625,0.061426,0.921874,0.934511,0.012637,0.00243402,1.93833653,0.992662
pkdd8,PKDD-8,930,932.000,937.000,1717,150,16,0.057143,3.200000,63.070763,20.670301,0.788385,0.226756,0.314980,5.902791,0.597063,113.790268,667,0.314980,0.9989511966705322,3,0.187500,0.00375119,0.00375120,-0.00000062,0.00375119,0.00367546,0.02018886,1.269492,1.270621,-0.000890,0.038702,0.036463,0.057840,0.918670,0.931054,0.012384,0.00276422,2.06033760,0.990593
pkdd8,PKDD-8,931,933.000,938.000,1770,150,18,0.064286,3.600000,63.641216,20.503433,0.795515,0.217424,0.298544,5.136988,0.597063,99.557686,720,0.298544,0.1535661220550537,3,0.166667,0.00376233,0.00376234,-0.00000062,0.00376233,0.00368677,0.02008511,1.255643,1.257336,-0.001348,0.037122,0.035070,0.055282,0.921088,0.932937,0.011849,0.00283525,2.42007671,0.990858
pkdd8,PKDD-8,932,934.000,939.000,1772,150,17,0.060714,3.400000,64.078682,20.553280,0.800984,0.197068,0.257396,4.323862,0.784534,83.705032,722,0.257396,-0.7921406030654907,0,0.000000,0.00384771,0.00384771,-0.00000027,0.00384771,0.00377352,0.01928126,1.258953,1.261157,-0.001751,0.037253,0.035155,0.056321,0.921581,0.933428,0.011847,0.00272039,2.69373700,0.987355
pkdd8,PKDD-8,933,935.000,940.000,1815,150,18,0.064286,3.600000,64.907318,20.492443,0.811341,0.196578,0.242539,3.168592,0.793822,62.026100,736,0.242539,-2.1036245822906494,0,0.000000,0.00390509,0.00390510,-0.00000046,0.00390509,0.00383111,0.01894655,1.262507,1.264120,-0.001278,0.037956,0.035905,0.054039,0.920004,0.931743,0.011738,0.00239156,2.87717735,0.989107
pkdd8,PKDD-8,934,936.000,941.000,1859,150,15,0.053571,3.000000,65.595970,20.396210,0.819950,0.212444,0.263203,2.602930,0.809107,52.029163,750,0.263203,-2.8254685401916504,0,0.000000,0.00411567,0.00411567,-0.00000081,0.00411567,0.00404156,0.01800717,1.249365,1.251397,-0.001626,0.035908,0.033916,0.055496,0.924468,0.935788,0.011320,0.00205652,2.83446296,0.989030
pkdd8,PKDD-8,935,937.000,942.000,1969,150,14,0.050000,2.800000,66.310532,20.047268,0.828882,0.214600,0.270263,2.656332,0.824440,53.300232,830,0.270263,-2.82609486579895,0,0.000000,0.00424510,0.00424510,-0.00000067,0.00424510,0.00417112,0.01742579,1.237488,1.239450,-0.001586,0.034402,0.032518,0.054756,0.927233,0.938138,0.010905,0.00199362,2.52718623,0.989401
pkdd8,PKDD-8,936,938.000,943.000,2038,150,14,0.050000,2.800000,66.880341,19.927904,0.836004,0.209339,0.269424,2.756622,0.840847,55.631962,869,0.269424,-2.7388644218444824,0,0.000000,0.00456496,0.00456497,-0.00000045,0.00456496,0.00449098,0.01620646,1.247557,1.249884,-0.001865,0.035490,0.033715,0.050003,0.925533,0.935785,0.010253,0.00218881,2.18757298,0.989949
pkdd8,PKDD-8,937,939.000,944.000,2149,150,16,0.057143,3.200000,67.415390,19.620552,0.842692,0.210255,0.275485,2.996380,0.856058,60.296967,950,0.275485,-2.463860034942627,0,0.000000,0.00465573,0.00465573,-0.00000022,0.00465573,0.00458448,0.01530326,1.245098,1.246965,-0.001500,0.035284,0.033710,0.044610,0.925688,0.934983,0.009295,0.00223649,2.13839508,0.992857
pkdd8,PKDD-8,938,940.000,945.000,2142,150,16,0.057143,3.200000,67.408890,19.706297,0.842611,0.214988,0.286417,3.247466,0.879750,64.871300,942,0.286417,-2.1860413551330566,0,0.000000,0.00462766,0.00462766,0.00000011,0.00462766,0.00455680,0.01531199,1.244573,1.246503,-0.001550,0.035198,0.033461,0.049336,0.925745,0.935706,0.009961,0.00225073,2.03198642,0.992402
pkdd8,PKDD-8,939,941.000,946.000,2073,150,17,0.060714,3.400000,67.450989,20.020752,0.843137,0.221900,0.297884,3.393605,0.748031,67.678886,906,0.297884,-2.0133070945739746,1,0.058824,0.00445581,0.00445581,0.00000023,0.00445581,0.00438618,0.01562699,1.257231,1.258781,-0.001233,0.037195,0.035280,0.051471,0.921268,0.932134,0.010865,0.00252691,1.96826602,0.996746
pkdd8,PKDD-8,940,942.000,947.000,1936,150,17,0.060714,3.400000,67.356773,20.631775,0.841960,0.235471,0.321085,3.413130,0.578321,68.128021,829,0.321085,-1.9933806657791138,1,0.058824,0.00424936,0.00424936,0.00000012,0.00424936,0.00418028,0.01625591,1.265546,1.267787,-0.001771,0.038649,0.036541,0.054535,0.918184,0.930009,0.011826,0.00252843,1.77354143,0.999244
pkdd8,PKDD-8,941,943.000,948.000,1785,150,18,0.064286,3.600000,66.595108,21.945107,0.832439,0.254778,0.351064,3.449688,0.396326,69.096947,709,0.351064,-1.8989202976226807,1,0.055556,0.00388080,0.00388080,0.00000000,0.00388080,0.00381137,0.01789127,1.288903,1.291383,-0.001924,0.041802,0.039405,0.057356,0.911633,0.924838,0.013206,0.00251299,1.61798942,0.998605
pkdd8,PKDD-8,942,944.000,949.000,1613,150,18,0.064286,3.600000,65.646904,23.404213,0.820586,0.272618,0.373219,3.754329,0.349576,75.769958,567,0.373219,-1.5074775218963623,2,0.111111,0.00372067,0.00372067,-0.00000083,0.00372067,0.00364743,0.01968335,1.289032,1.291613,-0.002002,0.041655,0.039080,0.061821,0.911994,0.926389,0.014395,0.00275401,1.36954454,0.998258
pkdd8,PKDD-8,943,945.000,950.000,1550,150,18,0.064286,3.600000,63.881371,24.864523,0.798517,0.307366,0.431093,4.095359,0.349576,79.285988,544,0.431093,-1.0229175090789795,2,0.111111,0.00358027,0.00358027,-0.00000101,0.00358027,0.00351848,0.01725852,1.288859,1.291528,-0.002070,0.041879,0.039809,0.049416,0.911318,0.923106,0.011787,0.00300114,1.14521135,0.990994
pkdd8,PKDD-8,944,946.000,951.000,1499,150,14,0.050000,2.800000,61.754707,25.912477,0.771934,0.332856,0.473950,4.345305,0.349576,81.049095,527,0.473950,-0.6932092905044556,1,0.071429,0.00350544,0.00350544,-0.00000029,0.00350544,0.00344600,0.01695597,1.308525,1.311231,-0.002068,0.044298,0.042463,0.041428,0.906606,0.917214,0.010608,0.00309527,0.92191068,0.988735
pkdd8,PKDD-8,945,947.000,952.000,1478,150,13,0.046429,2.600000,59.398289,26.231972,0.742479,0.356481,0.487411,4.806037,0.349576,86.313972,536,0.487411,-0.0539628267288208,2,0.153846,0.00349515,0.00349516,-0.00000029,0.00349515,0.00343556,0.01705135,1.307172,1.309878,-0.002070,0.043978,0.042129,0.042039,0.907451,0.918058,0.010607,0.00312223,0.78296677,0.988430
pkdd8,PKDD-8,946,948.000,953.000,1478,150,14,0.050000,2.800000,57.665161,25.720623,0.720815,0.402707,0.538578,5.297039,0.349576,91.428719,595,0.538578,0.6254669427871704,2,0.142857,0.00366019,0.00366019,-0.00000042,0.00366019,0.00360066,0.01626431,1.278594,1.281150,-0.001999,0.039994,0.038053,0.048522,0.915964,0.926654,0.010689,0.00365332,0.75729098,0.988786
pkdd8,PKDD-8,947,949.000,954.000,1565,150,18,0.064286,3.600000,56.933491,24.641813,0.711669,0.435903,0.559197,5.030430,0.473091,83.983696,684,0.559197,0.4575103521347046,4,0.222222,0.00373810,0.00373810,0.00000028,0.00373810,0.00367979,0.01559900,1.294704,1.297819,-0.002406,0.042100,0.040218,0.044699,0.912035,0.922301,0.010266,0.00373197,0.76890691,0.988224
pkdd8,PKDD-8,948,950.000,955.000,1605,150,17,0.060714,3.400000,57.190941,23.649492,0.714887,0.433932,0.537211,4.756353,0.404488,79.072914,714,0.537211,0.12036764621734619,21,1.235294,0.00382246,0.00382245,0.00000054,0.00382246,0.00375177,0.01849360,1.287309,1.290247,-0.002282,0.040928,0.038855,0.050663,0.914866,0.926351,0.011485,0.00354144,0.88691477,0.989689
pkdd8,PKDD-8,949,951.000,956.000,1702,150,17,0.060714,3.400000,57.974689,22.529802,0.724684,0.412390,0.513376,4.316232,0.404488,71.997215,750,0.513376,-0.41177117824554443,28,1.647059,0.00396688,0.00396688,0.00000000,0.00396688,0.00389381,0.01841900,1.256284,1.259016,-0.002175,0.036839,0.034583,0.061242,0.923029,0.935133,0.012104,0.00361653,1.01397069,0.989672
pkdd8,PKDD-8,950,952.000,957.000,1830,150,15,0.053571,3.000000,59.092712,21.664299,0.738659,0.402752,0.507569,3.773445,0.404488,63.850491,788,0.507569,-1.114880084991455,27,1.800000,0.00419620,0.00419620,0.00000000,0.00419620,0.00412379,0.01725726,1.253858,1.256346,-0.001985,0.036409,0.034289,0.058225,0.924292,0.935568,0.011276,0.00367086,1.15226254,0.990592
pkdd8,PKDD-8,951,953.000,958.000,2009,150,17,0.060714,3.400000,60.891838,21.078640,0.761148,0.353930,0.449541,3.119573,0.404488,55.713127,877,0.449541,-1.9109758138656616,27,1.588235,0.00427564,0.00427564,0.00000048,0.00427564,0.00420327,0.01692544,1.256898,1.258325,-0.001136,0.036773,0.034732,0.055500,0.923652,0.934473,0.010820,0.00368824,1.21313813,0.989082
pkdd8,PKDD-8,952,954.000,959.000,2102,150,18,0.064286,3.600000,61.961422,20.937929,0.774518,0.298106,0.388218,2.718682,0.404488,51.264935,938,0.388218,-2.3958911895751953,24,1.333333,0.00447369,0.00447369,0.00000023,0.00447369,0.00440034,0.01639655,1.235790,1.236234,-0.000359,0.033819,0.031755,0.061038,0.929700,0.940414,0.010715,0.00364444,1.24361856,0.989210
pkdd8,PKDD-8,953,955.000,960.000,2252,150,19,0.067857,3.800000,63.309280,20.813400,0.791366,0.258457,0.335286,2.324034,0.606769,46.374588,1058,0.335286,-2.887495279312134,7,0.368421,0.00477521,0.00477521,0.00000000,0.00477521,0.00470267,0.01519107,1.233750,1.234167,-0.000338,0.033146,0.031068,0.062675,0.931450,0.942039,0.010589,0.00366534,1.28638584,0.993625
pkdd8,PKDD-8,954,956.000,961.000,2400,150,19,0.067857,3.800000,64.465973,20.755533,0.805825,0.235667,0.307012,2.390654,0.606769,48.630550,1200,0.307012,-2.869471788406372,0,0.000000,0.00523271,0.00523270,0.00000079,0.00523271,0.00515947,0.01399636,1.243482,1.244249,-0.000617,0.034254,0.032401,0.054096,0.929816,0.939327,0.009511,0.00364905,1.36911301,0.995859
pkdd8,PKDD-8,955,957.000,962.000,2608,150,21,0.075000,4.200000,65.587097,20.438032,0.819839,0.222973,0.297787,2.541337,0.610167,51.732899,1408,0.297787,-2.71879243850708,0,0.000000,0.00563160,0.00563160,0.00000027,0.00563160,0.00555849,0.01298140,1.235568,1.236285,-0.000580,0.032939,0.031148,0.054383,0.932522,0.941561,0.009039,0.00382833,1.45772203,0.993707
pkdd8,PKDD-8,956,958.000,963.000,2789,150,22,0.078571,4.400000,66.200577,20.012362,0.827507,0.223293,0.307076,2.626662,0.643429,53.313663,1560,0.307076,-2.633892297744751,3,0.136364,0.00587970,0.00587970,0.00000000,0.00587970,0.00580700,0.01236362,1.232014,1.233046,-0.000838,0.032341,0.030669,0.051714,0.933776,0.942319,0.008542,0.00370277,1.57626433,0.995198
pkdd8,PKDD-8,957,959.000,964.000,2905,150,22,0.078571,4.400000,66.670578,19.723402,0.833382,0.242598,0.338136,2.675144,0.712916,54.301144,1646,0.338136,-2.608583927154541,3,0.136364,0.00590948,0.00590948,0.00000017,0.00590948,0.00583766,0.01215389,1.231615,1.232990,-0.001116,0.032218,0.030532,0.052335,0.933937,0.942574,0.008636,0.00358793,1.72144479,0.994433
pkdd8,PKDD-8,958,960.000,965.000,2910,150,22,0.078571,4.400000,66.777931,19.607323,0.834724,0.259223,0.366712,2.723215,0.768165,55.204128,1621,0.366712,-2.5607290267944336,3,0.136364,0.00594438,0.00594438,0.00000000,0.00594438,0.00587282,0.01203803,1.236102,1.237817,-0.001388,0.032937,0.031248,0.051269,0.932367,0.941038,0.008671,0.00351533,1.88323228,0.994749
pkdd8,PKDD-8,959,961.000,966.000,2914,150,23,0.082143,4.600000,66.987923,19.487747,0.837349,0.266898,0.378446,2.733788,0.351128,55.625538,1595,0.378446,-2.549583911895752,7,0.304348,0.00575489,0.00575489,0.00000000,0.00575489,0.00568373,0.01236501,1.229086,1.230498,-0.001149,0.031962,0.030234,0.054076,0.934100,0.943018,0.008917,0.00303110,2.13141785,0.994599
pkdd8,PKDD-8,960,962.000,967.000,2833,150,24,0.085714,4.800000,67.450806,19.729521,0.843135,0.271149,0.382849,2.841461,0.351128,57.480801,1484,0.382849,-2.445420026779175,10,0.416667,0.00560018,0.00560018,0.00000092,0.00560018,0.00552879,0.01274758,1.237602,1.240192,-0.002093,0.033060,0.031368,0.051162,0.931848,0.940755,0.008907,0.00248487,2.51564257,0.997002
pkdd8,PKDD-8,961,963.000,968.000,2702,150,26,0.092857,5.200000,67.176689,20.868965,0.839709,0.276723,0.387875,2.971909,0.351128,60.609539,1345,0.387875,-2.2493302822113037,7,0.269231,0.00546143,0.00546142,0.00000132,0.00546143,0.00538975,0.01312413,1.252140,1.254864,-0.002175,0.035481,0.033788,0.047716,0.926201,0.935388,0.009187,0.00245935,3.22105588,0.997374
pkdd8,PKDD-8,962,964.000,969.000,2570,150,25,0.089286,5.000000,66.737473,22.102655,0.834218,0.267212,0.369509,3.092892,0.351128,63.109653,1184,0.369509,-2.107471227645874,7,0.280000,0.00545408,0.00545407,0.00000104,0.00545408,0.00538178,0.01325636,1.268908,1.271709,-0.002208,0.037418,0.035572,0.049326,0.922868,0.932385,0.009517,0.00318747,2.44060917,0.999460
pkdd8,PKDD-8,963,965.000,970.000,2499,150,25,0.089286,5.000000,66.555016,23.212797,0.831938,0.259245,0.346107,3.240630,0.351128,66.248795,1089,0.346107,-1.9342563152313232,7,0.280000,0.00539837,0.00539836,0.00000095,0.00539837,0.00532521,0.01355178,1.261826,1.264730,-0.002302,0.036490,0.034504,0.054420,0.924425,0.934515,0.010091,0.00327058,2.17598767,0.998320
pkdd8,PKDD-8,964,966.000,971.000,2410,150,24,0.085714,4.800000,66.198685,24.412659,0.827484,0.264025,0.341723,3.240869,0.367928,66.519112,971,0.341723,-1.9281961917877197,3,0.125000,0.00547945,0.00547944,0.00000085,0.00547945,0.00540675,0.01326842,1.269814,1.272766,-0.002324,0.037679,0.035686,0.052885,0.922041,0.932193,0.010151,0.00293523,2.19429257,0.998103
pkdd8,PKDD-8,965,967.000,972.000,2372,150,23,0.082143,4.600000,65.841156,25.452705,0.823014,0.267839,0.349014,2.940359,0.461794,62.333885,903,0.349014,-2.253680467605591,0,0.000000,0.00561207,0.00561207,-0.00000009,0.00561207,0.00553893,0.01303263,1.267413,1.269486,-0.001636,0.037398,0.035472,0.051507,0.922515,0.932507,0.009992,0.00273492,2.13898774,0.998134
pkdd8,PKDD-8,966,968.000,973.000,2412,150,22,0.078571,4.400000,66.589180,25.575199,0.832365,0.257377,0.345287,2.902082,0.003451,61.964294,912,0.345287,-2.353522539138794,1,0.045455,0.00586486,0.00586486,-0.00000035,0.00586486,0.00579133,0.01253714,1.250795,1.252782,-0.001589,0.034821,0.033024,0.051617,0.928299,0.937656,0.009357,0.00308607,2.15798622,0.997854
pkdd8,PKDD-8,967,969.000,974.000,2516,150,23,0.082143,4.600000,67.555252,25.314604,0.844441,0.257547,0.355430,2.990379,0.003451,64.135948,1028,0.355430,-2.291797637939453,1,0.043478,0.00599861,0.00599861,-0.00000034,0.00599861,0.00592494,0.01228204,1.245232,1.246789,-0.001250,0.034430,0.032828,0.046516,0.928676,0.937495,0.008819,0.00348195,2.19669486,0.998073
pkdd8,PKDD-8,968,970.000,975.000,2569,150,23,0.082143,4.600000,68.172783,25.060961,0.852160,0.250338,0.357318,3.102711,0.003451,66.392731,1111,0.357318,-2.1950011253356934,5,0.217391,0.00629728,0.00629728,-0.00000016,0.00629728,0.00622381,0.01166716,1.247488,1.248604,-0.000895,0.034647,0.033338,0.037788,0.928512,0.936188,0.007676,0.00383301,2.45674260,0.998828
pkdd8,PKDD-8,969,971.000,976.000,2687,150,26,0.092857,5.200000,68.696259,24.434509,0.858703,0.252517,0.363261,3.014118,0.003451,64.260620,1259,0.363261,-2.254483938217163,5,0.192308,0.00663938,0.00663938,-0.00000047,0.00663938,0.00656575,0.01108911,1.243300,1.245063,-0.001418,0.033811,0.032526,0.038006,0.930478,0.937882,0.007404,0.00413841,2.60586770,0.998731
pkdd8,PKDD-8,970,972.000,977.000,2836,150,28,0.100000,5.600000,69.044685,23.614838,0.863059,0.246272,0.352078,2.905968,0.003451,61.569855,1438,0.352078,-2.3505427837371826,5,0.178571,0.00681369,0.00681369,0.00000015,0.00681369,0.00673990,0.01083004,1.250000,1.251030,-0.000824,0.034624,0.033417,0.034869,0.929028,0.936109,0.007081,0.00400995,3.27021791,0.998455
pkdd8,PKDD-8,971,973.000,978.000,2912,150,28,0.100000,5.600000,69.327431,23.129158,0.866593,0.248068,0.340724,2.660959,0.017150,56.240028,1552,0.340724,-2.638927698135376,4,0.142857,0.00684280,0.00684280,-0.00000015,0.00684280,0.00676997,0.01064326,1.257954,1.258638,-0.000544,0.035566,0.034316,0.035135,0.927230,0.934332,0.007102,0.00359338,2.87779655,0.998768
pkdd8,PKDD-8,972,974.000,979.000,2923,150,24,0.085714,4.800000,69.437569,22.893686,0.867970,0.248975,0.330873,2.435899,0.203487,51.406940,1580,0.330873,-2.9687304496765137,5,0.208333,0.00698744,0.00698744,-0.00000015,0.00698744,0.00691508,0.01035534,1.251411,1.252076,-0.000531,0.034607,0.033419,0.034334,0.929112,0.935951,0.006839,0.00319752,3.42914833,0.998954
pkdd8,PKDD-8,973,975.000,980.000,3011,150,25,0.089286,5.000000,69.681892,22.530367,0.871024,0.244919,0.317354,2.334524,0.396618,49.245010,1692,0.317354,-3.081170082092285,1,0.040000,0.00687060,0.00687060,0.00000022,0.00687060,0.00679916,0.01039767,1.249164,1.250836,-0.001339,0.034448,0.033231,0.035346,0.929413,0.936347,0.006934,0.00278914,2.41765322,0.998194
pkdd8,PKDD-8,974,976.000,981.000,2990,150,24,0.085714,4.800000,69.675827,22.453943,0.870948,0.230973,0.307470,2.379792,0.585704,50.287014,1700,0.307470,-3.058354377746582,1,0.041667,0.00665348,0.00665347,0.00000085,0.00665348,0.00658147,0.01082198,1.251199,1.252913,-0.001369,0.034901,0.033775,0.032245,0.928223,0.934923,0.006701,0.00271362,2.18462591,0.998458
pkdd8,PKDD-8,975,977.000,982.000,2918,150,25,0.089286,5.000000,69.547569,22.541187,0.869345,0.226363,0.315598,2.455541,0.602641,51.942287,1658,0.315598,-2.946420669555664,1,0.040000,0.00665721,0.00665721,0.00000070,0.00665721,0.00658642,0.01063486,1.238725,1.240760,-0.001643,0.033122,0.031942,0.035632,0.931973,0.938767,0.006795,0.00250860,2.09465309,0.998779
pkdd8,PKDD-8,976,978.000,983.000,2949,150,28,0.100000,5.600000,69.510551,22.255447,0.868882,0.214338,0.312484,2.615715,0.602641,55.226139,1690,0.312484,-2.7071456909179688,1,0.035714,0.00666642,0.00666641,0.00000077,0.00666642,0.00659475,0.01075079,1.221067,1.224086,-0.002473,0.030949,0.029843,0.035730,0.936160,0.942757,0.006597,0.00297251,2.01476298,0.998792
pkdd8,PKDD-8,977,979.000,984.000,2981,150,26,0.092857,5.200000,69.499252,22.007454,0.868741,0.212656,0.306107,2.775377,0.658488,58.409542,1722,0.306107,-2.571105718612671,5,0.192308,0.00660177,0.00660176,0.00000062,0.00660177,0.00653061,0.01077812,1.220907,1.224628,-0.003048,0.031072,0.030087,0.031723,0.935805,0.941908,0.006103,0.00311524,1.98390377,0.996651
pkdd8,PKDD-8,978,980.000,985.000,2956,150,26,0.092857,5.200000,69.231064,21.929522,0.865388,0.218219,0.307487,2.934874,0.658488,61.906044,1667,0.307487,-2.3745391368865967,6,0.230769,0.00667738,0.00667738,0.00000046,0.00667738,0.00660601,0.01068829,1.229223,1.231903,-0.002181,0.031848,0.030849,0.031385,0.934371,0.940557,0.006186,0.00262695,2.00494208,0.997587
pkdd8,PKDD-8,979,981.000,986.000,2984,150,26,0.092857,5.200000,69.028534,21.782438,0.862857,0.216233,0.303940,3.169372,0.658488,66.218216,1665,0.303940,-2.102897882461548,6,0.230769,0.00664572,0.00664571,0.00000039,0.00664572,0.00657500,0.01064103,1.234838,1.237197,-0.001910,0.032388,0.031255,0.034983,0.933710,0.940238,0.006528,0.00265092,1.95796866,0.996513
pkdd8,PKDD-8,980,982.000,987.000,2968,150,27,0.096429,5.400000,68.349228,21.746042,0.854365,0.217715,0.298218,3.351863,0.604111,69.268372,1619,0.298218,-1.8476146459579468,6,0.222222,0.00638969,0.00638969,0.00000016,0.00638969,0.00631840,0.01115671,1.245435,1.247542,-0.001692,0.034338,0.033160,0.034311,0.929243,0.936162,0.006920,0.00281249,1.83520277,0.995260
pkdd8,PKDD-8,981,983.000,988.000,2848,150,26,0.092857,5.200000,67.282364,21.978456,0.841030,0.209527,0.285870,3.495828,0.604111,71.372475,1498,0.285870,-1.6431461572647095,6,0.230769,0.00631783,0.00631782,0.00000008,0.00631783,0.00624628,0.01132508,1.267298,1.269483,-0.001724,0.037028,0.035824,0.032522,0.923747,0.930857,0.007109,0.00260057,1.87153019,0.994920
pkdd8,PKDD-8,982,984.000,989.000,2746,150,26,0.092857,5.200000,65.687103,22.308191,0.821089,0.213698,0.323251,3.691183,0.604111,71.701851,1426,0.323251,-1.321568250656128,1,0.038462,0.00643974,0.00643973,0.00000056,0.00643974,0.00636702,0.01129256,1.268892,1.271093,-0.001735,0.037046,0.035611,0.038717,0.924093,0.932209,0.008116,0.00285404,1.97225057,0.995543
pkdd8,PKDD-8,983,985.000,990.000,2726,150,26,0.092857,5.200000,64.042648,22.273819,0.800533,0.215926,0.333262,3.707067,0.604111,68.108482,1436,0.333262,-1.1986050605773926,0,0.000000,0.00648861,0.00648860,0.00000119,0.00648861,0.00641540,0.01128317,1.267585,1.270190,-0.002055,0.037331,0.035950,0.037004,0.923039,0.930954,0.007915,0.00297997,2.13535766,0.995143
pkdd8,PKDD-8,984,986.000,991.000,2687,150,23,0.082143,4.600000,62.456898,22.283699,0.780711,0.228753,0.349260,3.717357,0.604111,64.526443,1427,0.349260,-1.1460908651351929,0,0.000000,0.00649630,0.00649629,0.00000063,0.00649630,0.00642240,0.01137501,1.269625,1.273038,-0.002688,0.037710,0.036375,0.035426,0.922012,0.929985,0.007972,0.00310056,2.39229176,0.995904
