dataset,dataset_name,window_id,start_s,end_s,sample_rows,frame_count,vehicle_count,density_veh_per_m,flow_veh_per_s,mean_speed_kmh,std_speed_kmh,speed_ratio,mean_abs_acc,std_acc,mean_headway_s,min_headway_s,mean_space_gap_m,headway_sample_count,acceleration_interference,mgti,lane_change_count,lane_change_rate,hbb_occupancy,obb_occupancy,occupancy_reduction,hbb_hfgo_occupancy,hfgo_occupancy,hfgo_occupancy_reduction,hbb_grid_active_mean,obb_grid_active_mean,grid_active_reduction,hbb_grid_entropy_mean,obb_grid_entropy_mean,grid_entropy_reduction,hbb_grid_peak_frac_mean,obb_grid_peak_frac_mean,grid_peak_gain,sgt_hfgo,direction_fluctuation,theta_conf_mean
xamn6,XAM-N-6,217,283.000,288.000,21273,300,87,0.621429,17.400000,16.561876,16.322685,0.276031,0.600302,1.463603,3.676031,0.025155,10.342263,16562,1.463603,7.310760021209717,11,0.126437,0.08685134,0.08685134,0.00000000,0.08685134,0.08685134,0.00000000,1.612843,1.671038,-0.036083,0.074448,0.076516,-0.027778,0.857386,0.855526,-0.001859,0.02944858,1.55178314,0.987837
xamn6,XAM-N-6,218,284.000,289.000,21198,300,85,0.607143,17.000000,16.518669,16.433697,0.275311,0.676526,1.690141,3.651749,0.025155,10.603497,16420,1.690141,7.221430778503418,17,0.200000,0.08719172,0.08719171,0.00000009,0.08719172,0.08719172,0.00000000,1.618407,1.670441,-0.032151,0.074393,0.076394,-0.026894,0.858610,0.855916,-0.002695,0.03161499,1.55222650,0.988367
xamn6,XAM-N-6,219,285.000,290.000,21209,300,87,0.621429,17.400000,16.497585,16.597874,0.274960,0.709779,1.804870,3.756504,0.025155,10.951549,16465,1.804870,7.444511890411377,18,0.206897,0.08790352,0.08790352,0.00000000,0.08790352,0.08790352,0.00000000,1.625866,1.671649,-0.028159,0.075483,0.076986,-0.019918,0.857380,0.855339,-0.002042,0.03074008,1.57827713,0.989497
xamn6,XAM-N-6,220,286.000,291.000,21391,300,89,0.635714,17.800000,16.660599,16.710785,0.277677,0.738020,1.849420,3.853843,0.025155,11.116241,16747,1.849420,7.694794178009033,25,0.280899,0.08998406,0.08998406,0.00000000,0.08998406,0.08998404,0.00000018,1.637792,1.678089,-0.024605,0.077223,0.078644,-0.018401,0.853891,0.851499,-0.002392,0.03095840,1.59766618,0.989187
xamn6,XAM-N-6,221,287.000,292.000,21466,300,87,0.621429,17.400000,16.926291,16.798149,0.282105,0.752975,1.852319,3.860851,0.025155,11.097933,16917,1.852319,7.653775215148926,29,0.333333,0.09138793,0.09138792,0.00000009,0.09138793,0.09138792,0.00000017,1.641386,1.675720,-0.020917,0.078252,0.079508,-0.016048,0.850257,0.848322,-0.001934,0.03027765,1.61357464,0.989434
xamn6,XAM-N-6,222,288.000,293.000,21558,300,90,0.642857,18.000000,17.309956,16.826567,0.288499,0.715328,1.728779,3.756612,0.026931,10.969884,16981,1.728779,7.661520957946777,40,0.444444,0.09239744,0.09239744,0.00000000,0.09239744,0.09239743,0.00000017,1.636794,1.667594,-0.018818,0.075903,0.076759,-0.011282,0.855038,0.853832,-0.001205,0.02797521,1.63536156,0.988060
xamn6,XAM-N-6,223,289.000,294.000,21554,300,86,0.614286,17.200000,17.725204,16.803324,0.295420,0.639639,1.456927,3.706766,0.000259,10.872693,16996,1.456927,7.434630870819092,32,0.372093,0.09295184,0.09295184,0.00000000,0.09295184,0.09295182,0.00000017,1.640252,1.670780,-0.018612,0.075242,0.075894,-0.008656,0.856660,0.856207,-0.000452,0.02698973,1.64981668,0.987306
xamn6,XAM-N-6,224,290.000,295.000,21525,300,83,0.592857,16.600000,18.319715,16.721285,0.305329,0.614563,1.235703,3.504069,0.000259,10.833582,17018,1.235703,7.058555603027344,28,0.337349,0.09339955,0.09339956,-0.00000009,0.09339955,0.09339953,0.00000017,1.671638,1.699466,-0.016647,0.077733,0.078165,-0.005553,0.852477,0.852732,0.000255,0.02638883,1.65202057,0.987227
xamn6,XAM-N-6,225,291.000,296.000,21188,300,82,0.585714,16.400000,18.778828,16.453468,0.312980,0.593802,1.120346,3.288699,0.000259,10.943892,16851,1.120346,6.682950496673584,22,0.268293,0.09181551,0.09181550,0.00000009,0.09181551,0.09181551,0.00000000,1.683170,1.702992,-0.011777,0.077721,0.077701,0.000265,0.853463,0.854459,0.000996,0.02269367,1.61911938,0.988298
xamn6,XAM-N-6,226,292.000,297.000,20918,300,82,0.585714,16.400000,19.374804,16.137550,0.322913,0.627641,1.236033,3.062271,0.000259,11.042848,16871,1.236033,6.33543062210083,20,0.243902,0.09056779,0.09056779,0.00000000,0.09056779,0.09056779,0.00000000,1.711684,1.729802,-0.010585,0.078994,0.078892,0.001299,0.853072,0.853950,0.000878,0.02339972,1.60057558,0.990255
xamn6,XAM-N-6,227,293.000,298.000,20516,300,82,0.585714,16.400000,19.799623,15.667999,0.329994,0.642893,1.210697,2.957247,0.000259,10.847099,16697,1.210697,6.10734224319458,17,0.207317,0.08852480,0.08852479,0.00000009,0.08852480,0.08852480,0.00000000,1.718025,1.734500,-0.009589,0.079019,0.078793,0.002862,0.853964,0.854978,0.001014,0.02387248,1.56977045,0.994122
xamn6,XAM-N-6,228,294.000,299.000,20263,300,82,0.585714,16.400000,20.239864,15.337877,0.337331,0.697323,1.323178,2.816039,0.041831,10.857468,16638,1.323178,5.853499889373779,19,0.231707,0.08690313,0.08690312,0.00000009,0.08690313,0.08690310,0.00000028,1.703400,1.716429,-0.007649,0.077387,0.077181,0.002663,0.856829,0.857380,0.000551,0.02407637,1.53951935,0.996469
xamn6,XAM-N-6,229,295.000,300.000,19984,300,81,0.578571,16.200000,20.725935,15.125895,0.345432,0.725442,1.415090,2.652781,0.184175,10.830289,16514,1.415090,5.525435924530029,20,0.246914,0.08510565,0.08510565,0.00000000,0.08510565,0.08510442,0.00001446,1.676491,1.691003,-0.008656,0.075337,0.075391,-0.000716,0.860180,0.859982,-0.000197,0.02441199,1.52915855,0.997838
xamn6,XAM-N-6,230,296.000,301.000,19722,300,80,0.571429,16.000000,21.225981,15.062273,0.353766,0.719336,1.408999,2.522439,0.184163,10.731380,16355,1.408999,5.217545032501221,20,0.250000,0.08290054,0.08290055,-0.00000010,0.08290054,0.08289792,0.00003161,1.644509,1.667072,-0.013721,0.072397,0.072827,-0.005938,0.864531,0.864046,-0.000485,0.02389790,1.55437504,0.998950
xamn6,XAM-N-6,231,297.000,302.000,19436,300,77,0.550000,15.400000,21.573891,15.014430,0.359565,0.707172,1.384109,2.469671,0.184163,10.851274,16164,1.384109,4.917494773864746,18,0.233766,0.08036416,0.08036416,0.00000010,0.08036416,0.08036154,0.00003261,1.613964,1.639844,-0.016035,0.069053,0.069619,-0.008200,0.871016,0.870375,-0.000641,0.02436954,1.57558844,0.999676
xamn6,XAM-N-6,232,298.000,303.000,19146,300,77,0.550000,15.400000,21.846775,15.105782,0.364113,0.693476,1.377532,2.413229,0.184163,11.229377,16031,1.377532,4.750405311584473,12,0.155844,0.07816960,0.07816960,0.00000000,0.07816960,0.07816698,0.00003343,1.613235,1.643529,-0.018778,0.071064,0.071735,-0.009441,0.865859,0.865272,-0.000587,0.02533843,1.59458777,0.999765
xamn6,XAM-N-6,233,299.000,304.000,18923,300,78,0.557143,15.600000,22.176723,15.224288,0.369612,0.695294,1.412843,2.375432,0.168645,11.535192,15895,1.412843,4.661034107208252,14,0.179487,0.07657999,0.07657999,0.00000000,0.07657999,0.07657739,0.00003391,1.606881,1.641759,-0.021705,0.072428,0.073348,-0.012697,0.862032,0.861332,-0.000700,0.02707542,1.61746600,1.000000
xamn6,XAM-N-6,234,300.000,305.000,18528,300,75,0.535714,15.000000,22.155035,15.205357,0.369251,0.643860,1.303197,2.429838,0.135494,12.021605,15515,1.303197,4.510011196136475,23,0.306667,0.07401943,0.07401943,0.00000000,0.07401943,0.07401805,0.00001868,1.561421,1.603951,-0.027238,0.067732,0.068907,-0.017351,0.869927,0.869015,-0.000912,0.02599389,1.61161254,1.000000
xamn6,XAM-N-6,235,301.000,306.000,18129,300,74,0.528571,14.800000,21.982185,15.064862,0.366370,0.687472,1.407957,2.446367,0.135494,12.354613,15116,1.407957,4.415781021118164,23,0.310811,0.07165825,0.07165825,0.00000000,0.07165825,0.07165825,0.00000000,1.544707,1.590546,-0.029674,0.066029,0.067173,-0.017330,0.873974,0.873207,-0.000767,0.02471121,1.60457061,1.000000
xamn6,XAM-N-6,236,302.000,307.000,17914,300,75,0.535714,15.000000,21.712685,14.809647,0.361878,0.649927,1.264757,2.444135,0.073026,12.446820,14901,1.264757,4.4178667068481445,23,0.306667,0.07011406,0.07011405,0.00000011,0.07011406,0.07011406,0.00000000,1.535447,1.584571,-0.031993,0.066791,0.067851,-0.015876,0.870920,0.870723,-0.000196,0.02397281,1.61189972,1.000000
xamn6,XAM-N-6,237,303.000,308.000,17846,300,75,0.535714,15.000000,21.549662,14.444715,0.359161,0.679261,1.349410,2.474025,0.052938,12.661712,14833,1.349410,4.427417278289795,22,0.293333,0.06911124,0.06911123,0.00000012,0.06911124,0.06911124,0.00000000,1.524095,1.572565,-0.031803,0.065843,0.066696,-0.012956,0.872926,0.873207,0.000282,0.02286168,1.62694017,1.000000
xamn6,XAM-N-6,238,304.000,309.000,17825,300,75,0.535714,15.000000,21.244837,13.840349,0.354081,0.729361,1.473694,2.455820,0.052938,12.813250,14825,1.473694,4.399205684661865,26,0.346667,0.06820709,0.06820708,0.00000012,0.06820709,0.06820709,0.00000000,1.522805,1.576886,-0.035514,0.064157,0.064803,-0.010063,0.877401,0.878151,0.000750,0.02265097,1.62453484,1.000000
xamn6,XAM-N-6,239,305.000,310.000,17914,300,74,0.528571,14.800000,20.965227,13.203473,0.349420,0.755475,1.490174,2.357793,0.052938,12.325862,14914,1.490174,4.270624160766602,21,0.283784,0.06809915,0.06809915,0.00000000,0.06809915,0.06809915,0.00000000,1.545272,1.597187,-0.033596,0.066596,0.066968,-0.005594,0.873708,0.874838,0.001131,0.02339863,1.62896524,1.000000
xamn6,XAM-N-6,240,306.000,311.000,17981,300,72,0.514286,14.400000,20.683550,12.646927,0.344726,0.745665,1.452157,2.310996,0.052938,12.041993,14977,1.452157,4.168366432189941,22,0.305556,0.06822474,0.06822474,0.00000000,0.06822474,0.06822474,0.00000000,1.547522,1.594906,-0.030619,0.066646,0.066941,-0.004421,0.873891,0.874992,0.001101,0.02350200,1.60637457,1.000000
xamn6,XAM-N-6,241,307.000,312.000,18044,300,74,0.528571,14.800000,20.559235,12.331914,0.342654,0.764317,1.515062,2.248252,0.052938,11.789042,15040,1.515062,4.19820499420166,21,0.283784,0.06850186,0.06850186,0.00000000,0.06850186,0.06850186,0.00000000,1.512137,1.557194,-0.029797,0.061819,0.062184,-0.005904,0.883433,0.884187,0.000754,0.02201210,1.59197862,1.000000
xamn6,XAM-N-6,242,308.000,313.000,18071,300,73,0.521429,14.600000,20.432009,12.194396,0.340533,0.766179,1.503185,2.163470,0.109676,11.273587,15067,1.503185,4.082895278930664,23,0.315068,0.06869983,0.06869984,-0.00000012,0.06869983,0.06869983,0.00000000,1.526424,1.570583,-0.028930,0.063857,0.064393,-0.008392,0.877967,0.878363,0.000396,0.02218382,1.56769298,1.000000
xamn6,XAM-N-6,243,309.000,314.000,18153,300,76,0.542857,15.200000,20.428856,12.342122,0.340481,0.701261,1.336428,2.121314,0.043816,10.741199,15149,1.336428,4.17287540435791,16,0.210526,0.06919603,0.06919603,0.00000000,0.06919603,0.06919603,0.00000000,1.514075,1.553407,-0.025978,0.062286,0.062925,-0.010260,0.881782,0.881848,0.000065,0.02260193,1.56465118,1.000000
xamn6,XAM-N-6,244,310.000,315.000,18327,300,73,0.521429,14.600000,20.627962,12.807675,0.343799,0.692010,1.343105,2.137875,0.043816,10.758106,15323,1.343105,4.088944435119629,14,0.191781,0.07006854,0.07006854,0.00000000,0.07006854,0.07006854,0.00000000,1.495116,1.533912,-0.025948,0.060166,0.060962,-0.013222,0.885044,0.884965,-0.000079,0.02320954,1.55370631,1.000000
xamn6,XAM-N-6,245,311.000,316.000,18670,300,76,0.542857,15.200000,21.086573,13.484854,0.351443,0.737712,1.493044,2.144108,0.043816,10.858479,15670,1.493044,4.229978084564209,13,0.171053,0.07153740,0.07153741,-0.00000011,0.07153740,0.07153740,0.00000000,1.500107,1.540653,-0.027029,0.061355,0.062341,-0.016070,0.881569,0.881274,-0.000294,0.02528049,1.57000435,1.000000
xamn6,XAM-N-6,246,312.000,317.000,19006,300,76,0.542857,15.200000,21.483330,14.119577,0.358055,0.748036,1.528278,2.147623,0.043816,10.946024,16006,1.528278,4.253872871398926,18,0.236842,0.07297118,0.07297118,0.00000000,0.07297118,0.07297118,0.00000000,1.529833,1.568663,-0.025382,0.065015,0.065720,-0.010845,0.875124,0.875182,0.000058,0.02705484,1.57962355,1.000000
xamn6,XAM-N-6,247,313.000,318.000,19227,300,77,0.550000,15.400000,21.698988,14.634345,0.361650,0.766396,1.625816,2.175720,0.043816,10.951450,16227,1.625816,4.341263771057129,16,0.207792,0.07391264,0.07391264,0.00000000,0.07391264,0.07391264,0.00000000,1.501950,1.537629,-0.023755,0.061226,0.061891,-0.010854,0.883382,0.883281,-0.000102,0.02711892,1.58373152,1.000000
xamn6,XAM-N-6,248,314.000,319.000,19253,300,77,0.550000,15.400000,21.690170,15.004390,0.361503,0.760708,1.624456,2.211997,0.098933,10.874067,16253,1.624456,4.3823628425598145,20,0.259740,0.07391612,0.07391612,0.00000000,0.07391612,0.07391612,0.00000000,1.506830,1.544331,-0.024887,0.062864,0.063776,-0.014501,0.878353,0.877975,-0.000378,0.02736145,1.57224744,1.000000
xamn6,XAM-N-6,249,315.000,320.000,19201,300,79,0.564286,15.800000,21.502047,15.249949,0.358367,0.773158,1.660703,2.297839,0.346670,10.943264,16201,1.660703,4.570610523223877,20,0.253165,0.07387777,0.07387777,0.00000000,0.07387777,0.07387777,0.00000000,1.516327,1.558565,-0.027855,0.063741,0.064612,-0.013664,0.877600,0.877567,-0.000033,0.02713642,1.57090919,0.999859
xamn6,XAM-N-6,250,316.000,321.000,19141,300,77,0.550000,15.400000,21.141527,15.397290,0.352359,0.734530,1.546259,2.391195,0.346670,11.046237,16139,1.546259,4.639071464538574,19,0.246753,0.07423692,0.07423692,0.00000011,0.07423692,0.07423692,0.00000000,1.509848,1.559950,-0.033183,0.062548,0.063232,-0.010937,0.880453,0.880968,0.000515,0.02709799,1.54961102,0.999600
xamn6,XAM-N-6,251,317.000,322.000,18924,300,78,0.557143,15.600000,20.844406,15.391967,0.347407,0.769990,1.600744,2.472777,0.079380,11.160189,15922,1.600744,4.784267902374268,15,0.192308,0.07397977,0.07397976,0.00000011,0.07397977,0.07397977,0.00000000,1.511837,1.568590,-0.037539,0.063482,0.064295,-0.012801,0.877946,0.878685,0.000739,0.02575864,1.51347346,0.999596
xamn6,XAM-N-6,252,318.000,323.000,18631,300,76,0.542857,15.200000,20.679480,15.339141,0.344658,0.747310,1.446497,2.563941,0.017174,11.500170,15629,1.446497,4.797110080718994,19,0.250000,0.07334987,0.07334987,0.00000011,0.07334987,0.07334987,0.00000000,1.533519,1.595674,-0.040531,0.066300,0.066933,-0.009551,0.872468,0.873862,0.001395,0.02505678,1.48182419,0.999589
xamn6,XAM-N-6,253,319.000,324.000,18337,300,73,0.521429,14.600000,20.657417,15.161563,0.344290,0.736714,1.378618,2.645062,0.017174,12.001314,15335,1.378618,4.751668453216553,14,0.191781,0.07283248,0.07283248,0.00000000,0.07283248,0.07283248,0.00000000,1.541310,1.600916,-0.038672,0.065970,0.066286,-0.004797,0.873993,0.875793,0.001800,0.02378170,1.44215482,0.999583
xamn6,XAM-N-6,254,320.000,325.000,17951,300,74,0.528571,14.800000,20.947388,14.949725,0.349123,0.723736,1.283137,2.645290,0.017174,12.425508,14949,1.283137,4.734837055206299,11,0.148649,0.07196975,0.07196975,0.00000000,0.07196975,0.07196975,0.00000000,1.540527,1.596624,-0.036414,0.065492,0.065857,-0.005576,0.875111,0.876495,0.001385,0.02456055,1.40363837,0.999724
xamn6,XAM-N-6,255,321.000,326.000,17637,300,75,0.535714,15.000000,21.527460,14.657117,0.358791,0.732541,1.306946,2.599284,0.017174,12.831362,14637,1.306946,4.647542953491211,10,0.133333,0.07124578,0.07124577,0.00000011,0.07124578,0.07124578,0.00000000,1.547315,1.594262,-0.030341,0.066320,0.066703,-0.005778,0.873983,0.875087,0.001104,0.02231283,1.36797030,1.000000
xamn6,XAM-N-6,256,322.000,327.000,17259,300,75,0.535714,15.000000,22.087294,14.416649,0.368122,0.704068,1.186881,2.520292,0.000001,13.033940,14257,1.186881,4.476848602294922,9,0.120000,0.07027498,0.07027498,0.00000000,0.07027498,0.07027498,0.00000000,1.541457,1.584970,-0.028229,0.066153,0.066750,-0.009014,0.873556,0.874097,0.000541,0.02169064,1.33611975,1.000000
xamn6,XAM-N-6,257,323.000,328.000,17000,300,72,0.514286,14.400000,22.840746,14.259245,0.380679,0.691887,1.176901,2.423030,0.000001,13.069146,13984,1.176901,4.1727471351623535,7,0.097222,0.06987234,0.06987234,0.00000000,0.06987234,0.06987234,0.00000000,1.515353,1.558412,-0.028415,0.062103,0.063097,-0.016010,0.881731,0.881496,-0.000235,0.02098259,1.32051779,1.000000
xamn6,XAM-N-6,258,324.000,329.000,16781,300,73,0.521429,14.600000,23.739080,14.168355,0.395651,0.694138,1.201350,2.337347,0.000001,13.274550,13705,1.201350,4.0352044105529785,9,0.123288,0.06969894,0.06969894,0.00000000,0.06969894,0.06969894,0.00000000,1.508134,1.555926,-0.031690,0.061669,0.062572,-0.014639,0.883095,0.883013,-0.000081,0.02186601,1.31441812,1.000000
xamn6,XAM-N-6,259,325.000,330.000,16884,300,75,0.535714,15.000000,24.725100,14.171268,0.412085,0.717287,1.297273,2.263328,0.000001,13.590970,13748,1.297273,3.9783406257629395,9,0.120000,0.07048778,0.07048778,-0.00000011,0.07048778,0.07048778,0.00000000,1.549455,1.596304,-0.030236,0.067931,0.068535,-0.008879,0.869587,0.869955,0.000368,0.02370131,1.33497572,1.000000
xamn6,XAM-N-6,260,326.000,331.000,16865,300,73,0.521429,14.600000,25.643646,14.186357,0.427394,0.679515,1.217896,2.159851,0.000001,13.413135,13669,1.217896,3.7138290405273438,11,0.150685,0.07065010,0.07065011,-0.00000011,0.07065010,0.07065010,0.00000000,1.544026,1.595849,-0.033564,0.066646,0.067244,-0.008976,0.872147,0.872545,0.000398,0.02452368,1.36167112,1.000000
xamn6,XAM-N-6,261,327.000,332.000,16871,300,72,0.514286,14.400000,26.385151,14.198809,0.439753,0.623397,1.058724,2.119614,0.003139,13.104220,13614,1.058724,3.5724682807922363,10,0.138889,0.07078079,0.07078079,-0.00000011,0.07078079,0.07078079,0.00000000,1.528540,1.584494,-0.036606,0.063262,0.063815,-0.008745,0.880023,0.880428,0.000405,0.02464984,1.38566402,1.000000
xamn6,XAM-N-6,262,328.000,333.000,17033,300,72,0.514286,14.400000,26.932125,14.148323,0.448869,0.604651,1.001028,2.060442,0.267293,12.873931,13730,1.001028,3.4784045219421387,7,0.097222,0.07125086,0.07125086,-0.00000011,0.07125086,0.07125086,0.00000000,1.543240,1.605237,-0.040173,0.065527,0.066031,-0.007690,0.875571,0.876084,0.000513,0.02380036,1.40544633,1.000000
xamn6,XAM-N-6,263,329.000,334.000,17104,300,72,0.514286,14.400000,27.461697,14.121775,0.457695,0.621726,1.086485,1.988833,0.024699,12.442884,13844,1.086485,3.345618486404419,6,0.083333,0.07101106,0.07101107,-0.00000011,0.07101106,0.07101106,0.00000000,1.562032,1.621901,-0.038328,0.068295,0.068775,-0.007024,0.869856,0.870424,0.000568,0.02412215,1.44456743,1.000000
xamn6,XAM-N-6,264,330.000,335.000,17099,300,73,0.521429,14.600000,27.895151,14.033182,0.464919,0.619090,1.106617,1.946385,0.000016,12.122141,13876,1.106617,3.281083583831787,7,0.095890,0.07046197,0.07046197,0.00000000,0.07046197,0.07046197,0.00000000,1.536757,1.597696,-0.039655,0.064862,0.065686,-0.012697,0.876660,0.876669,0.000008,0.02310294,1.47617425,1.000000
xamn6,XAM-N-6,265,331.000,336.000,17009,300,72,0.514286,14.400000,27.941401,13.797410,0.465690,0.644345,1.172517,1.929840,0.000016,12.128707,13846,1.172517,3.1807849407196045,6,0.083333,0.06942035,0.06942035,0.00000000,0.06942035,0.06942033,0.00000023,1.548533,1.604797,-0.036334,0.065872,0.066935,-0.016141,0.874446,0.874027,-0.000419,0.02058925,1.48583370,1.000000
xamn6,XAM-N-6,266,332.000,337.000,16930,300,69,0.492857,13.800000,28.187357,13.555509,0.469789,0.684610,1.325758,1.883204,0.000016,12.393717,13830,1.325758,2.955704689025879,8,0.115942,0.06848782,0.06848782,0.00000000,0.06848782,0.06848722,0.00000875,1.584111,1.632369,-0.030463,0.069407,0.070405,-0.014385,0.868455,0.867986,-0.000469,0.01957061,1.50557935,1.000000
xamn6,XAM-N-6,267,333.000,338.000,16775,300,73,0.521429,14.600000,28.409376,13.206527,0.473490,0.670595,1.331766,1.908937,0.000016,13.042014,13735,1.331766,3.084780693054199,8,0.109589,0.06746156,0.06746155,0.00000012,0.06746156,0.06746018,0.00002037,1.602325,1.639165,-0.022992,0.070934,0.071709,-0.010921,0.866529,0.866277,-0.000251,0.01832270,1.51582964,1.000000
xamn6,XAM-N-6,268,334.000,339.000,16503,300,71,0.507143,14.200000,28.484995,12.932748,0.474750,0.653945,1.304418,1.944376,0.000016,13.468398,13480,1.304418,2.9956583976745605,8,0.112676,0.06629439,0.06629440,-0.00000006,0.06629439,0.06629302,0.00002073,1.599891,1.632249,-0.020225,0.070538,0.071297,-0.010767,0.867320,0.866964,-0.000356,0.01738346,1.51497331,1.000000
xamn6,XAM-N-6,269,335.000,340.000,16153,300,73,0.521429,14.600000,28.272522,12.712660,0.471209,0.651047,1.290004,1.972561,0.099686,13.667984,13198,1.290004,3.068606376647949,8,0.109589,0.06481964,0.06481964,-0.00000006,0.06481964,0.06481826,0.00002120,1.602551,1.630904,-0.017693,0.070556,0.071150,-0.008426,0.867643,0.867384,-0.000259,0.01667939,1.47981860,1.000000
xamn6,XAM-N-6,270,336.000,341.000,15658,300,69,0.492857,13.800000,28.037348,12.617884,0.467289,0.641611,1.268267,2.033517,0.086528,13.880236,12763,1.268267,2.9278554916381836,8,0.115942,0.06291717,0.06291718,-0.00000013,0.06291717,0.06291582,0.00002146,1.590752,1.623196,-0.020395,0.070044,0.070543,-0.007114,0.868689,0.868659,-0.000030,0.01622770,1.44813214,1.000000
xamn6,XAM-N-6,271,337.000,342.000,15191,300,69,0.492857,13.800000,27.605679,12.461648,0.460095,0.644207,1.271555,2.119100,0.086528,14.111832,12294,1.271555,2.992811679840088,6,0.086957,0.06113621,0.06113621,0.00000000,0.06113621,0.06113543,0.00001268,1.573629,1.614838,-0.026187,0.069926,0.070574,-0.009271,0.867307,0.867231,-0.000076,0.01532913,1.40692320,1.000000
xamn6,XAM-N-6,272,338.000,343.000,14733,300,67,0.478571,13.400000,27.133537,12.366912,0.452226,0.690922,1.382837,2.136305,0.086528,13.867015,11800,1.382837,2.909470558166504,8,0.119403,0.05943073,0.05943073,0.00000000,0.05943073,0.05943073,0.00000000,1.554809,1.599606,-0.028812,0.067755,0.068515,-0.011224,0.870731,0.870469,-0.000262,0.01482955,1.36093225,1.000000
xamn6,XAM-N-6,273,339.000,344.000,14462,300,65,0.464286,13.000000,26.762922,12.211543,0.446049,0.772433,1.582484,2.089640,0.019232,13.612872,11487,1.582484,2.773235321044922,11,0.169231,0.05843750,0.05843749,0.00000014,0.05843750,0.05843750,0.00000000,1.573710,1.620799,-0.029922,0.070018,0.070789,-0.011014,0.866122,0.865990,-0.000132,0.01383131,1.31242466,1.000000
xamn6,XAM-N-6,274,340.000,345.000,14116,300,61,0.435714,12.200000,26.446276,12.096564,0.440771,0.793256,1.589910,2.044819,0.003493,13.409528,11092,1.589910,2.545384407043457,13,0.213115,0.05716338,0.05716338,0.00000000,0.05716338,0.05716338,0.00000000,1.565316,1.609663,-0.028331,0.068284,0.068969,-0.010024,0.870099,0.870066,-0.000033,0.01546409,1.27497069,1.000000
xamn6,XAM-N-6,275,341.000,346.000,14011,300,60,0.428571,12.000000,26.344105,12.012023,0.439068,0.825710,1.638729,2.024926,0.003493,13.513661,10911,1.638729,2.4806931018829346,13,0.216667,0.05684414,0.05684414,0.00000007,0.05684414,0.05684414,0.00000000,1.589822,1.628007,-0.024018,0.071361,0.072039,-0.009507,0.863871,0.863659,-0.000212,0.01593253,1.24519676,1.000000
xamn6,XAM-N-6,276,342.000,347.000,13963,300,61,0.435714,12.200000,26.499701,12.098376,0.441662,0.816510,1.552359,2.029847,0.003493,14.197859,10865,1.552359,2.51686429977417,13,0.213115,0.05696357,0.05696357,0.00000007,0.05696357,0.05696357,0.00000000,1.576953,1.607391,-0.019302,0.069294,0.069724,-0.006216,0.868327,0.868429,0.000101,0.01689502,1.24491198,1.000000
xamn6,XAM-N-6,277,343.000,348.000,13894,300,60,0.428571,12.000000,26.760605,12.316533,0.446010,0.852864,1.573017,2.008885,0.003493,14.429086,10809,1.573017,2.4316635131835938,14,0.233333,0.05694444,0.05694444,0.00000000,0.05694444,0.05694444,0.00000000,1.592990,1.624226,-0.019609,0.071646,0.072036,-0.005446,0.863480,0.863684,0.000204,0.01633451,1.24159639,1.000000
xamn6,XAM-N-6,278,344.000,349.000,13855,300,61,0.435714,12.200000,27.112368,12.517529,0.451873,0.809939,1.385719,2.022539,0.003493,14.818569,10757,1.385719,2.4615683555603027,16,0.262295,0.05707777,0.05707777,0.00000000,0.05707777,0.05707777,0.00000000,1.550198,1.580512,-0.019555,0.066493,0.067028,-0.008047,0.873644,0.873528,-0.000116,0.01441843,1.23356832,1.000000
xamn6,XAM-N-6,279,345.000,350.000,14027,300,62,0.442857,12.400000,28.036234,12.739613,0.467271,0.822881,1.411195,2.010015,0.003628,15.176072,10933,1.411195,2.4239015579223633,19,0.306452,0.05747116,0.05747116,0.00000000,0.05747116,0.05746635,0.00008370,1.556427,1.588080,-0.020337,0.068377,0.068937,-0.008196,0.869071,0.869015,-0.000056,0.01565493,1.26634862,1.000000
xamn6,XAM-N-6,280,346.000,351.000,14200,300,64,0.457143,12.800000,29.111712,12.940595,0.485195,0.805824,1.373657,1.971658,0.008937,15.372485,11122,1.373657,2.376500129699707,18,0.281250,0.05765253,0.05765254,-0.00000014,0.05765253,0.05764772,0.00008344,1.520352,1.554718,-0.022604,0.064080,0.064532,-0.007050,0.877233,0.877264,0.000031,0.01722598,1.31144804,1.000000
xamn6,XAM-N-6,281,347.000,352.000,14516,300,66,0.471429,13.200000,30.040287,12.933807,0.500671,0.817930,1.445181,1.914381,0.008937,15.101098,11438,1.445181,2.3365907669067383,22,0.333333,0.05826807,0.05826807,0.00000000,0.05826807,0.05826326,0.00008255,1.530242,1.564687,-0.022509,0.065250,0.065784,-0.008185,0.874963,0.874886,-0.000076,0.01726428,1.34248909,1.000000
xamn6,XAM-N-6,282,348.000,353.000,14822,300,65,0.464286,13.000000,31.037613,12.854597,0.517294,0.775087,1.387090,1.902536,0.035692,15.434278,11767,1.387090,2.226760149002075,24,0.369231,0.05897774,0.05897774,-0.00000007,0.05897774,0.05897293,0.00008156,1.513156,1.545338,-0.021268,0.062818,0.063307,-0.007782,0.879812,0.879765,-0.000046,0.01776203,1.39744940,1.000000
